270079,P,2000-07-29,4731,3,29.94,2.72,,
270080,P,2002-03-29,30004,3,46.90,7.10,,
270081,P,2000-02-03,29129,7,40.33,6.65,,
270082,P,2000-02-22,83577,1,64.19,5.66,,
270083,P,2000-08-21,50559,4,0.33,4.04,,
270084,P,2001-03-17,83943,6,60.60,0.15,,
270085,P,2002-05-07,30294,8,30.92,8.79,,
270086,P,2001-01-31,80924,10,55.56,9.94,,
270087,P,2002-09-21,26241,8,9.47,4.36,,
270088,P,2000-01-23,293,4,15.81,0.49,,
270089,P,2002-09-08,73841,8,88.19,1.07,,
270090,P,2002-09-17,87691,9,58.14,5.56,,
270091,P,2002-08-02,13769,3,19.20,3.12,,
270092,P,2002-08-18,31707,6,68.76,7.09,,
270093,P,2000-01-06,29974,9,24.32,7.49,,
270094,P,2000-08-21,79449,4,30.46,2.15,,
270095,P,2000-06-17,33798,2,48.95,7.79,,
270096,P,2000-11-15,87159,1,89.60,5.33,,
270097,P,2001-11-23,44191,2,10.97,3.39,,
270098,P,2001-09-29,74354,2,80.98,3.43,,
270099,P,2002-02-15,58301,7,33.02,1.36,,
270100,P,2001-06-21,99439,9,0.92,3.51,,
270101,P,2001-11-07,74497,3,24.89,4.46,,
270102,P,2000-11-26,29207,9,88.13,9.34,,
270103,P,2000-10-29,28133,7,14.94,7.41,,
270104,P,2001-06-20,18032,1,7.01,3.61,,
270105,P,2000-04-20,78832,6,62.23,2.33,,
270106,P,2002-01-11,50018,8,36.27,5.19,,
270107,P,2000-02-09,38809,6,67.25,5.26,,
270108,P,2002-04-30,38096,6,53.87,9.63,,
270109,P,2000-12-28,27392,9,81.70,0.29,,
270110,P,2002-04-08,97367,1,12.35,0.91,,
270111,P,2001-02-02,85549,6,73.86,1.10,,
270112,P,2001-07-16,82879,6,70.96,6.81,,
270113,P,2000-07-06,14059,6,30.01,4.34,,
270114,P,2002-09-09,81398,3,59.69,7.86,,
270115,P,2001-03-26,19370,4,73.87,0.85,,
270116,P,2001-10-14,47426,3,73.57,5.69,,
270117,P,2001-04-06,24247,9,81.81,0.85,,
270118,P,2000-08-29,11892,7,12.09,3.32,,
270119,P,2002-03-12,93580,3,97.18,2.10,,
270120,P,2001-08-15,78534,8,79.32,7.98,,
270121,P,2001-10-16,78611,7,82.03,9.03,,
270122,P,2000-06-23,50535,10,73.37,2.17,,
270123,P,2001-06-01,83919,4,66.94,9.63,,
270124,P,2001-09-03,79334,1,22.35,2.27,,
270125,P,2002-03-11,60269,6,24.82,2.35,,
270126,P,2002-03-03,44624,7,92.86,0.16,,
270127,P,2001-06-02,58705,6,36.37,2.83,,
