181361,P,2000-09-04,81374,9,53.45,1.15,,
181362,P,2001-10-10,92587,3,76.42,9.72,,
181363,P,2000-03-12,22977,9,67.94,6.74,,
181364,P,2000-04-01,39888,7,26.78,7.34,,
181365,P,2002-07-22,29788,3,15.72,7.84,,
181366,P,2000-12-26,47353,9,12.18,3.34,,
181367,P,2001-04-16,42840,9,83.67,4.88,,
181368,P,2000-04-12,90193,4,44.57,5.83,,
181369,P,2001-02-01,94551,5,83.25,1.42,,
181370,P,2000-04-09,59095,7,70.81,6.22,,
181371,P,2000-05-16,11994,9,91.04,9.61,,
181372,P,2000-02-21,89816,9,84.40,4.34,,
181373,P,2002-07-30,60167,3,11.63,3.60,,
181374,P,2000-07-05,41618,5,7.05,0.27,,
181375,P,2002-07-22,47014,5,48.81,0.41,,
181376,P,2001-02-27,8585,7,79.32,4.01,,
181377,P,2002-05-27,17777,2,62.55,3.85,,
181378,P,2001-12-24,56541,8,95.37,0.43,,
181379,P,2001-07-13,95058,7,26.95,5.72,,
181380,P,2002-03-11,26451,9,99.23,0.70,,
181381,P,2000-01-21,21245,8,36.23,7.74,,
181382,P,2002-03-06,47268,10,62.83,1.81,,
181383,P,2002-04-08,84797,5,70.47,1.66,,
181384,P,2000-08-12,87652,4,24.13,5.02,,
181385,P,2002-08-12,89640,10,61.98,2.33,,
181386,P,2002-03-08,9216,8,84.07,3.46,,
181387,P,2001-07-12,30921,6,64.62,2.53,,
181388,P,2002-04-07,35834,8,16.51,8.04,,
181389,P,2000-10-23,12527,8,98.01,5.37,,
181390,P,2000-07-02,32070,9,22.50,6.41,,
181391,P,2001-09-28,96723,1,90.29,8.34,,
181392,P,2000-12-04,88881,4,37.12,9.88,,
181393,P,2001-04-11,8864,7,50.88,4.93,,
181394,P,2000-09-24,80724,6,94.73,2.07,,
181395,P,2001-03-06,8461,6,5.17,9.35,,
181396,P,2000-06-09,36691,8,73.59,7.78,,
181397,P,2001-05-27,13942,3,97.12,9.76,,
181398,P,2001-02-22,61636,8,77.45,7.16,,
181399,P,2000-07-13,40937,10,11.25,4.85,,
181400,P,2001-03-09,82268,3,62.68,2.30,,
181401,P,2000-03-23,72644,7,37.07,8.41,,
181402,P,2002-03-04,15846,4,45.85,8.65,,
181403,P,2001-12-21,88071,10,73.72,5.93,,
181404,P,2001-11-05,30320,1,65.92,9.25,,
181405,P,2002-02-15,47935,10,23.98,6.60,,
181406,P,2001-09-14,65546,10,94.61,9.83,,
181407,P,2001-10-19,17323,2,45.89,3.04,,
181408,P,2002-09-04,82110,1,75.90,2.97,,
181409,P,2002-02-17,6166,5,12.54,4.34,,
181410,P,2000-11-08,21828,6,31.88,5.30,,
181411,P,2000-05-07,20934,1,19.05,5.73,,
181412,P,2001-04-01,80098,1,37.92,1.35,,
181413,P,2000-04-08,3160,4,35.26,5.87,,
181414,P,2001-08-07,3846,9,92.26,2.91,,
181415,P,2002-07-24,33087,7,93.52,5.36,,
181416,P,2001-12-19,48336,10,60.10,2.77,,
181417,P,2000-04-09,96227,8,97.13,7.49,,
181418,P,2000-03-21,16218,2,36.71,7.90,,
181419,P,2000-08-23,87373,4,99.58,4.25,,
181420,P,2000-07-25,27563,3,47.44,3.39,,
181421,P,2001-08-26,34734,4,13.50,2.39,,
181422,P,2002-09-12,84617,9,16.28,3.50,,
181423,P,2001-01-10,40001,8,76.44,7.70,,
181424,P,2000-12-23,23813,7,5.43,9.64,,
181425,P,2000-09-21,50359,9,71.82,0.33,,
181426,P,2001-06-04,23032,7,49.21,0.17,,
181427,P,2001-06-21,54700,1,74.60,0.61,,
181428,P,2001-08-21,54555,9,36.67,3.25,,
181429,P,2002-08-27,11397,1,1.04,0.33,,
181430,P,2001-08-24,54724,10,40.21,0.64,,
181431,P,2001-10-23,93716,4,54.84,8.59,,
181432,P,2001-03-20,702,8,86.94,1.75,,
181433,P,2001-04-01,52493,7,25.51,5.98,,
181434,P,2000-06-28,47806,8,51.69,0.25,,
181435,P,2000-02-22,10035,8,21.78,2.31,,
181436,P,2001-08-10,43225,8,67.53,0.29,,
181437,P,2000-11-30,19008,4,16.18,9.99,,
181438,P,2001-03-20,65996,7,9.79,0.14,,
181439,P,2001-05-21,46982,3,26.46,4.98,,
181440,P,2000-09-26,26200,9,79.62,6.15,,
181441,P,2001-04-04,28137,1,54.15,7.72,,
181442,P,2001-03-27,51938,9,6.25,7.56,,
181443,P,2000-04-24,45550,10,1.13,3.92,,
181444,P,2001-10-04,48388,1,80.47,8.93,,
181445,P,2002-07-11,49346,5,77.25,8.50,,
181446,P,2001-09-20,8795,7,29.51,7.25,,
181447,P,2000-08-15,3425,10,17.37,7.09,,
181448,P,2000-09-06,44640,3,91.21,5.12,,
181449,P,2001-12-31,44238,10,10.78,5.61,,
181450,P,2000-09-24,45128,10,1.08,5.47,,
181451,P,2001-07-08,39018,6,2.01,7.70,,
181452,P,2000-08-26,61706,2,47.90,5.97,,
181453,P,2000-12-07,80350,5,66.15,7.22,,
181454,P,2001-07-19,43081,4,11.75,0.46,,
181455,P,2002-08-04,75083,10,12.31,8.57,,
181456,P,2000-05-23,29969,4,30.71,2.05,,
181457,P,2001-01-22,57502,8,49.44,9.57,,
181458,P,2000-09-12,97040,2,88.91,1.16,,
181459,P,2001-01-03,34188,9,46.04,7.94,,
181460,P,2000-04-19,28066,7,81.71,3.62,,
181461,P,2001-08-09,92332,2,5.52,2.27,,
181462,P,2001-01-05,36511,1,13.24,7.35,,
181463,P,2001-08-22,664,4,88.49,0.59,,
181464,P,2000-09-26,55493,1,34.12,2.06,,
181465,P,2001-06-22,21361,9,4.58,9.13,,
181466,P,2002-05-15,30397,8,22.86,7.02,,
181467,P,2001-09-14,9005,10,20.52,5.70,,
181468,P,2000-02-21,24400,2,53.94,8.31,,
181469,P,2002-02-23,41885,1,76.06,5.51,,
181470,P,2001-03-21,26125,7,51.98,0.93,,
181471,P,2002-03-30,24316,2,50.22,9.52,,
181472,P,2000-09-14,15147,4,77.95,8.13,,
181473,P,2000-09-18,24951,9,62.04,1.26,,
181474,P,2001-11-26,82425,6,92.84,9.55,,
181475,P,2000-04-24,29438,7,36.68,3.53,,
181476,P,2001-08-21,3100,7,49.80,4.11,,
181477,P,2001-01-11,24417,1,16.16,1.60,,
181478,P,2000-11-09,51293,6,77.22,8.31,,
181479,P,2001-09-22,75426,2,88.84,0.61,,
181480,P,2002-06-25,71603,3,81.72,9.10,,
181481,P,2000-08-30,51280,1,31.77,6.89,,
181482,P,2001-10-10,95661,1,79.67,0.53,,
181483,P,2001-01-11,54450,9,37.67,9.55,,
181484,P,2001-06-04,47287,2,45.14,5.67,,
181485,P,2002-03-18,57426,1,98.55,1.12,,
181486,P,2001-06-09,3783,2,51.94,0.09,,
181487,P,2002-07-27,74559,7,69.55,0.93,,
181488,P,2001-03-08,1057,5,40.17,5.99,,
181489,P,2002-05-19,85788,7,19.57,3.03,,
181490,P,2002-06-02,20999,9,73.71,0.89,,
181491,P,2001-05-07,56653,3,80.79,0.01,,
