358283,P,2000-09-10,73903,10,96.57,4.44,,
358284,P,2001-05-04,40833,8,79.42,1.48,,
358285,P,2001-11-19,27,4,93.23,8.35,,
358286,P,2000-05-20,57309,1,34.71,3.55,,
358287,P,2002-01-06,52235,4,31.85,2.31,,
358288,P,2000-09-22,37096,5,30.89,7.82,,
358289,P,2002-08-22,97933,1,16.67,3.58,,
358290,P,2000-02-25,94263,7,74.40,1.94,,
358291,P,2001-03-18,43361,4,98.84,7.04,,
358292,P,2000-08-20,10461,1,60.30,3.35,,
358293,P,2002-01-15,74238,4,88.18,0.07,,
358294,P,2001-10-06,23780,9,27.73,5.20,,
358295,P,2000-03-27,80056,4,57.87,8.17,,
358296,P,2001-07-20,67487,4,94.78,4.87,,
358297,P,2002-04-18,85489,7,8.99,2.77,,
358298,P,2000-03-25,72337,7,84.14,2.70,,
358299,P,2001-09-10,7278,3,45.00,8.11,,
358300,P,2002-03-02,55159,4,81.83,2.72,,
358301,P,2002-06-02,6924,4,28.72,4.65,,
358302,P,2001-03-24,8974,1,40.47,4.35,,
358303,P,2002-07-06,16477,7,15.81,0.13,,
358304,P,2000-10-16,13220,8,24.86,5.98,,
358305,P,2002-08-13,36593,6,69.49,9.13,,
358306,P,2001-02-10,49882,7,27.46,4.90,,
358307,P,2000-11-21,66130,10,43.58,7.50,,
358308,P,2001-10-04,66890,9,81.73,8.84,,
358309,P,2002-07-27,96280,6,3.11,0.14,,
358310,P,2000-12-08,84768,6,71.71,4.68,,
358311,P,2002-03-01,98425,5,8.26,4.81,,
358312,P,2001-08-28,13866,8,46.77,5.27,,
358313,P,2000-11-25,37108,1,82.27,4.83,,
358314,P,2001-07-08,26568,2,4.14,0.11,,
358315,P,2002-04-07,95596,5,76.01,6.83,,
358316,P,2000-01-28,56742,10,26.93,5.31,,
358317,P,2001-05-31,27951,8,38.15,9.65,,
358318,P,2001-03-02,45093,7,90.57,7.72,,
358319,P,2001-12-02,21699,10,87.04,8.38,,
358320,P,2001-12-08,20670,6,77.44,3.15,,
358321,P,2001-08-20,17066,2,44.01,3.09,,
358322,P,2001-01-17,20760,2,98.95,7.69,,
358323,P,2000-07-04,76044,10,79.54,9.08,,
358324,P,2000-09-12,5650,4,52.58,8.78,,
358325,P,2002-07-16,87828,5,57.67,3.86,,
358326,P,2000-06-08,30138,3,75.75,4.25,,
358327,P,2001-03-21,21843,3,23.12,8.12,,
358328,P,2000-04-12,53313,2,21.69,0.57,,
358329,P,2001-08-31,86294,1,8.40,1.37,,
358330,P,2000-10-03,80068,10,49.37,0.17,,
358331,P,2001-03-18,91589,3,33.32,4.81,,
358332,P,2000-03-29,43276,4,62.24,4.49,,
358333,P,2001-09-09,50615,4,74.38,0.90,,
358334,P,2001-07-01,13904,8,25.52,8.26,,
358335,P,2001-11-09,40985,5,31.90,8.54,,
358336,P,2000-09-13,71375,2,54.89,5.54,,
358337,P,2001-10-06,87391,7,17.63,9.02,,
358338,P,2001-05-12,39445,9,17.39,2.24,,
358339,P,2002-07-14,7355,6,37.00,2.04,,
358340,P,2001-09-24,25006,1,53.71,4.25,,
358341,P,2001-02-18,38797,9,44.42,7.99,,
358342,P,2000-04-21,64805,6,78.64,4.41,,
358343,P,2000-09-21,13164,2,34.16,8.84,,
358344,P,2000-10-02,48652,5,9.62,5.80,,
358345,P,2002-07-21,35416,5,91.67,9.54,,
358346,P,2001-05-20,80221,10,95.05,0.37,,
358347,P,2001-06-09,62517,1,19.36,9.03,,
