135119,P,2000-08-04,89826,2,76.90,9.12,,
135120,P,2000-10-28,19992,4,23.63,0.39,,
135121,P,2001-09-24,97042,1,46.27,4.72,,
135122,P,2000-10-13,22927,9,2.46,0.28,,
135123,P,2000-02-21,50187,8,56.67,9.91,,
135124,P,2002-03-08,55162,7,26.54,9.42,,
135125,P,2001-08-07,43647,6,13.55,3.91,,
135126,P,2001-10-27,13874,10,95.81,4.88,,
135127,P,2001-12-08,96018,2,31.06,1.93,,
135128,P,2002-09-03,16708,5,96.33,0.17,,
135129,P,2000-11-27,49514,8,30.03,0.28,,
135130,P,2002-03-30,73620,8,54.22,2.46,,
135131,P,2000-09-01,60027,3,30.24,3.55,,
135132,P,2000-04-15,77648,9,37.83,6.25,,
135133,P,2001-10-15,9948,8,63.82,1.23,,
135134,P,2000-09-12,47949,5,6.49,5.44,,
135135,P,2001-11-10,26425,7,23.37,6.79,,
135136,P,2002-08-28,63074,7,13.66,9.45,,
135137,P,2000-05-16,98970,6,4.60,4.13,,
135138,P,2001-03-30,61143,5,4.79,3.43,,
135139,P,2001-12-10,34771,4,37.06,7.89,,
135140,P,2000-12-01,66587,3,24.09,3.62,,
135141,P,2001-03-25,14487,5,96.66,7.90,,
135142,P,2000-11-27,28001,9,95.71,4.04,,
135143,P,2002-07-02,87151,8,13.81,5.99,,
135144,P,2001-12-31,72029,2,34.09,6.56,,
135145,P,2001-06-16,29277,4,64.03,3.44,,
135146,P,2000-07-08,23148,8,12.08,9.90,,
135147,P,2000-02-08,12667,10,62.65,3.71,,
135148,P,2001-04-09,8002,2,46.07,7.74,,
135149,P,2001-02-02,66877,1,33.66,4.16,,
135150,P,2000-12-31,32080,8,24.63,5.29,,
135151,P,2001-01-27,40577,2,15.38,0.77,,
135152,P,2002-09-03,12775,1,26.95,2.48,,
135153,P,2002-01-21,9877,9,78.76,0.93,,
135154,P,2002-03-01,62334,1,52.69,4.60,,
135155,P,2002-03-11,54574,7,59.20,3.93,,
135156,P,2002-07-25,13429,1,15.27,6.50,,
135157,P,2000-02-14,99699,3,18.83,6.87,,
135158,P,2001-08-22,37881,9,5.28,8.05,,
135159,P,2001-11-02,99735,2,73.54,3.75,,
135160,P,2002-04-13,61484,2,30.39,6.29,,
135161,P,2000-04-02,21506,9,27.70,4.42,,
