376262,P,2002-09-26,69907,4,86.19,4.79,,
376263,P,2001-09-01,62459,7,95.03,0.61,,
376264,P,2000-12-18,68386,10,27.69,8.89,,
376265,P,2000-01-18,64652,3,68.21,5.90,,
376266,P,2000-08-16,14830,2,27.49,4.72,,
376267,P,2001-07-26,36079,4,35.33,5.46,,
376268,P,2002-04-25,80990,8,11.60,8.66,,
376269,P,2002-01-29,1043,4,0.88,3.37,,
376270,P,2002-07-10,63834,7,43.34,3.15,,
376271,P,2000-09-10,67485,8,96.04,9.99,,
376272,P,2001-05-18,88819,6,8.34,3.57,,
376273,P,2002-05-20,33610,6,55.66,7.08,,
376274,P,2000-08-27,76058,9,72.32,7.02,,
376275,P,2002-08-03,75327,3,67.47,6.40,,
376276,P,2000-07-06,4695,6,11.67,2.27,,
376277,P,2000-04-15,69893,8,38.45,6.75,,
376278,P,2002-04-26,58608,9,82.42,6.79,,
376279,P,2000-07-16,64664,9,87.65,7.22,,
376280,P,2002-07-25,76243,2,56.47,7.88,,
376281,P,2000-07-27,2580,9,74.19,8.79,,
376282,P,2000-10-17,62869,5,29.30,3.81,,
376283,P,2002-08-28,29739,5,1.13,5.02,,
376284,P,2000-02-14,19118,4,52.62,7.43,,
376285,P,2001-11-18,99941,7,94.32,5.83,,
376286,P,2001-05-27,57950,7,1.58,8.43,,
376287,P,2002-05-05,25586,1,83.43,4.93,,
376288,P,2002-05-24,75281,9,73.08,1.55,,
376289,P,2000-01-29,9741,6,34.91,2.69,,
376290,P,2002-01-18,70593,9,48.98,5.24,,
376291,P,2002-05-05,79297,2,37.73,0.44,,
376292,P,2001-02-11,61642,6,46.53,9.45,,
376293,P,2001-02-16,31556,7,57.84,6.76,,
376294,P,2002-01-07,6192,5,20.33,3.57,,
376295,P,2000-12-18,34671,3,3.94,2.25,,
376296,P,2002-04-13,35645,4,52.87,0.51,,
376297,P,2001-07-03,31406,5,56.29,9.18,,
376298,P,2001-01-15,72090,2,47.72,5.43,,
376299,P,2002-04-28,79596,4,95.96,7.13,,
376300,P,2001-12-20,77014,7,14.40,6.57,,
376301,P,2001-10-28,88637,1,70.69,3.77,,
376302,P,2000-08-14,35614,5,75.94,2.51,,
376303,P,2001-11-06,87923,10,13.22,1.53,,
376304,P,2000-03-18,26221,7,10.98,5.13,,
376305,P,2001-08-24,32286,5,93.76,0.68,,
376306,P,2002-08-19,75949,4,97.02,6.31,,
376307,P,2000-05-16,40967,8,83.98,1.33,,
376308,P,2000-02-17,70859,7,33.39,6.37,,
376309,P,2001-05-10,30754,8,14.51,8.25,,
376310,P,2001-11-02,65475,6,65.31,9.06,,
376311,P,2001-07-05,84509,7,15.42,0.31,,
376312,P,2001-11-06,92589,5,4.78,6.23,,
376313,P,2001-08-16,75791,1,47.08,0.95,,
376314,P,2001-02-18,29590,2,39.35,0.35,,
376315,P,2002-01-20,64104,3,78.06,3.75,,
376316,P,2001-11-17,27636,1,5.18,0.16,,
376317,P,2001-12-11,15424,9,20.26,0.05,,
376318,P,2000-10-21,5026,8,42.96,0.77,,
376319,P,2000-10-27,72428,6,66.69,8.41,,
376320,P,2000-11-21,21218,10,81.29,6.38,,
376321,P,2000-09-04,47106,4,80.41,5.23,,
376322,P,2001-04-03,16830,10,53.63,7.30,,
376323,P,2000-08-03,95839,4,74.12,3.33,,
376324,P,2001-02-06,97262,10,49.42,6.34,,
376325,P,2001-07-30,42087,2,44.39,8.48,,
376326,P,2000-01-10,81166,5,43.76,5.35,,
376327,P,2000-10-01,60586,3,61.22,3.89,,
376328,P,2002-01-05,84718,1,77.07,9.41,,
376329,P,2001-04-07,76785,10,75.72,2.48,,
376330,P,2001-09-09,59119,9,58.89,7.45,,
