322873,P,2000-04-19,43448,8,70.23,4.68,,
322874,P,2000-06-16,53087,5,85.81,1.37,,
322875,P,2001-12-03,86783,6,45.75,6.86,,
322876,P,2001-02-27,59635,9,7.52,0.80,,
322877,P,2002-06-23,27135,10,51.73,2.90,,
322878,P,2001-08-09,75928,2,56.67,9.20,,
322879,P,2000-01-16,3450,9,61.23,4.95,,
322880,P,2000-08-27,63309,2,84.70,5.88,,
322881,P,2001-09-21,95962,9,78.74,0.05,,
322882,P,2000-09-27,3246,6,74.92,3.46,,
322883,P,2000-05-27,28687,1,71.95,5.47,,
322884,P,2000-09-19,94195,5,67.50,8.31,,
322885,P,2000-03-08,57610,2,32.41,5.59,,
322886,P,2001-12-21,5541,1,64.61,2.75,,
322887,P,2001-10-28,72104,1,30.78,4.27,,
322888,P,2001-06-16,6479,4,35.79,5.88,,
322889,P,2000-06-07,76973,10,23.04,7.69,,
322890,P,2000-06-02,26217,3,23.65,2.59,,
322891,P,2002-04-22,34920,7,56.19,5.61,,
322892,P,2000-08-05,78957,10,69.34,9.05,,
322893,P,2002-04-20,94272,6,95.99,9.72,,
322894,P,2002-02-16,10348,2,62.86,2.40,,
322895,P,2001-09-20,82814,5,95.47,4.27,,
322896,P,2002-08-04,69070,7,39.50,0.86,,
322897,P,2000-07-12,65693,3,72.82,2.53,,
322898,P,2000-12-30,92414,10,14.20,8.25,,
322899,P,2000-10-05,81631,4,66.42,0.73,,
322900,P,2002-03-08,22983,1,4.84,3.92,,
322901,P,2000-10-06,98071,3,54.94,3.38,,
322902,P,2002-03-05,76387,2,31.85,1.25,,
322903,P,2001-10-01,90260,5,57.26,9.05,,
322904,P,2001-08-24,53135,5,43.06,3.13,,
322905,P,2000-11-22,59111,6,73.67,3.96,,
322906,P,2002-09-04,29891,2,71.02,7.52,,
322907,P,2002-09-02,43687,3,11.73,2.48,,
322908,P,2002-08-26,36165,6,39.18,0.77,,
322909,P,2002-03-01,27363,9,30.27,7.85,,
322910,P,2001-02-18,40044,6,49.90,3.13,,
322911,P,2002-01-20,30681,9,51.31,3.33,,
322912,P,2000-03-30,49420,3,41.74,5.24,,
322913,P,2001-02-01,55135,5,45.83,9.27,,
322914,P,2000-06-24,41628,10,3.94,6.53,,
322915,P,2001-08-30,45986,3,80.79,6.58,,
322916,P,2001-06-01,10459,1,88.86,3.86,,
322917,P,2002-04-05,70455,4,69.95,5.74,,
322918,P,2000-09-05,41561,9,29.90,7.30,,
322919,P,2002-03-18,35325,8,0.41,1.37,,
322920,P,2000-05-26,25868,4,95.90,5.75,,
322921,P,2001-10-24,28661,2,34.33,4.16,,
322922,P,2000-08-26,81703,9,82.38,9.44,,
322923,P,2002-09-24,71419,8,40.92,3.03,,
322924,P,2002-04-03,95068,4,74.31,6.61,,
