435817,P,2000-05-29,76052,6,91.70,8.06,,
435818,P,2001-03-03,52887,7,13.50,6.96,,
435819,P,2002-08-30,51540,4,89.15,9.57,,
435820,P,2000-02-13,28844,4,21.92,6.48,,
435821,P,2000-05-24,16153,1,69.62,2.36,,
435822,P,2001-05-20,3310,4,18.15,3.38,,
435823,P,2002-04-15,52703,7,14.84,8.87,,
435824,P,2002-09-13,57275,8,8.98,2.15,,
435825,P,2000-11-15,12379,3,3.26,9.99,,
435826,P,2000-03-22,55815,10,49.76,9.01,,
435827,P,2000-05-24,96634,5,83.21,8.72,,
435828,P,2000-03-12,85062,2,23.79,2.02,,
435829,P,2002-05-21,96447,3,15.73,4.45,,
435830,P,2002-04-18,77981,7,75.73,3.62,,
435831,P,2000-01-16,56170,2,28.96,9.07,,
435832,P,2001-05-10,90614,2,89.65,4.01,,
435833,P,2001-09-18,18143,5,89.04,2.00,,
435834,P,2001-03-26,49438,8,45.39,5.11,,
435835,P,2000-10-03,51858,8,15.79,1.39,,
435836,P,2000-07-10,9459,7,12.54,0.41,,
435837,P,2000-08-08,3239,2,94.34,9.59,,
435838,P,2001-06-16,95050,10,13.02,2.86,,
435839,P,2000-08-01,2553,5,23.07,9.98,,
435840,P,2002-08-04,83475,6,26.52,9.89,,
435841,P,2000-09-09,57247,10,26.56,3.17,,
435842,P,2001-08-15,33601,2,36.97,7.26,,
435843,P,2001-04-16,60561,4,65.83,2.44,,
435844,P,2001-05-02,45046,6,21.04,9.38,,
435845,P,2000-06-07,51031,2,9.66,8.00,,
435846,P,2002-06-18,50252,7,72.05,8.18,,
435847,P,2001-09-18,2652,8,26.20,8.31,,
435848,P,2000-12-22,1380,8,98.47,4.86,,
435849,P,2001-01-21,88609,3,59.23,0.71,,
435850,P,2002-09-02,1574,10,39.59,3.90,,
435851,P,2001-03-01,43530,6,59.18,8.83,,
435852,P,2000-02-20,6838,6,42.36,0.15,,
435853,P,2001-06-26,92712,3,28.28,1.53,,
435854,P,2002-08-22,72511,2,5.97,4.50,,
435855,P,2001-11-04,36708,8,43.11,9.56,,
