14106,P,2001-08-22,34056,1,64.56,0.33,,
14107,P,2002-08-04,16573,7,71.00,1.80,,
14108,P,2001-08-24,57314,1,9.08,0.20,,
14109,P,2000-03-08,94080,6,63.85,4.75,,
14110,P,2002-02-18,82892,1,24.99,7.26,,
14111,P,2000-08-18,46189,1,40.69,4.98,,
14112,P,2002-05-24,15454,1,39.47,0.28,,
14113,P,2001-04-20,12481,8,19.42,5.89,,
14114,P,2001-11-19,29868,4,77.95,9.86,,
14115,P,2001-04-19,72625,7,73.87,2.41,,
14116,P,2000-10-08,79179,10,70.35,9.83,,
14117,P,2002-06-07,44718,8,27.23,3.22,,
14118,P,2000-08-12,98278,6,61.60,1.53,,
14119,P,2001-07-14,50546,2,33.64,1.69,,
14120,P,2000-10-03,90763,2,56.84,9.54,,
14121,P,2001-10-04,36562,3,34.69,0.56,,
14122,P,2001-10-26,27549,8,61.66,2.01,,
14123,P,2001-02-22,56411,4,17.57,9.49,,
14124,P,2000-11-14,120,8,19.94,0.52,,
14125,P,2002-06-27,83231,6,34.57,2.52,,
14126,P,2000-12-24,34187,8,19.68,9.20,,
14127,P,2001-08-04,9776,2,14.66,6.68,,
14128,P,2001-10-05,52387,7,2.63,0.84,,
14129,P,2000-05-28,80861,8,7.80,8.12,,
14130,P,2002-07-25,56357,10,0.91,0.84,,
14131,P,2001-08-30,39068,3,38.35,0.83,,
14132,P,2000-12-10,97347,1,87.74,4.54,,
14133,P,2001-09-30,24992,9,16.98,3.98,,
14134,P,2001-08-13,9737,4,37.36,9.56,,
14135,P,2001-08-26,34258,7,36.11,9.94,,
14136,P,2002-07-01,19011,5,36.46,0.47,,
14137,P,2002-01-20,87463,8,17.81,2.89,,
14138,P,2000-08-08,94114,3,90.09,8.45,,
14139,P,2001-07-21,45652,3,33.99,8.25,,
14140,P,2001-01-12,52254,6,53.65,3.24,,
14141,P,2002-04-07,61742,8,40.81,1.43,,
14142,P,2001-11-15,11249,7,77.79,0.44,,
14143,P,2000-04-15,9458,9,58.53,9.93,,
14144,P,2001-02-23,14284,2,61.43,7.53,,
14145,P,2001-09-19,49927,5,83.62,4.52,,
14146,P,2001-03-18,47376,7,52.97,8.87,,
14147,P,2002-01-26,85417,6,10.78,8.56,,
14148,P,2001-06-30,82250,4,46.18,7.02,,
14149,P,2001-09-30,8089,6,10.54,6.71,,
14150,P,2000-02-24,57330,9,68.16,9.38,,
14151,P,2001-01-12,30225,10,10.28,1.70,,
14152,P,2000-09-17,13032,7,69.90,6.14,,
14153,P,2000-05-18,90221,7,16.74,8.47,,
14154,P,2000-09-21,14414,7,22.95,0.98,,
14155,P,2002-09-04,59526,3,34.00,1.43,,
14156,P,2000-07-09,82117,4,44.20,9.90,,
14157,P,2000-04-28,75449,6,7.73,4.55,,
14158,P,2000-04-14,18336,5,25.20,0.70,,
14159,P,2000-11-04,79566,7,71.35,0.87,,
14160,P,2001-03-10,766,2,9.61,1.38,,
14161,P,2000-12-12,92093,6,58.48,5.74,,
14162,P,2001-03-25,45037,10,8.54,2.78,,
14163,P,2002-01-17,74320,10,18.17,2.33,,
14164,P,2000-10-16,936,3,34.96,6.09,,
14165,P,2001-01-07,82229,9,60.62,7.84,,
14166,P,2001-05-27,84650,7,73.30,9.81,,
14167,P,2002-03-24,73827,4,56.14,0.33,,
14168,P,2001-11-20,62486,6,45.90,4.48,,
14169,P,2001-11-17,6621,1,27.70,9.82,,
14170,P,2001-06-04,89936,1,87.98,4.71,,
14171,P,2001-03-28,5432,10,70.62,5.10,,
14172,P,2001-03-04,58043,1,43.43,6.15,,
14173,P,2000-05-27,7480,6,69.05,8.51,,
14174,P,2000-12-15,18295,2,33.72,9.65,,
14175,P,2000-01-03,78135,1,29.03,5.70,,
14176,P,2000-09-03,87649,4,47.72,6.47,,
14177,P,2002-05-10,90246,5,73.01,4.42,,
14178,P,2002-07-06,75561,4,57.82,9.52,,
14179,P,2000-02-06,65546,9,52.10,5.08,,
14180,P,2002-09-06,83969,2,69.30,5.96,,
14181,P,2001-10-19,9033,7,13.44,7.24,,
14182,P,2001-06-28,1335,5,84.85,5.27,,
14183,P,2001-11-30,1418,7,20.96,1.04,,
14184,P,2000-07-20,38347,7,89.03,4.10,,
14185,P,2002-04-03,52723,3,62.91,8.53,,
14186,P,2001-11-04,87245,6,81.65,1.14,,
14187,P,2001-06-07,36216,8,64.57,9.65,,
14188,P,2000-10-19,88410,3,28.95,6.04,,
14189,P,2001-06-18,50424,9,69.42,1.25,,
14190,P,2001-04-21,63489,10,84.07,4.23,,
14191,P,2000-07-06,29476,1,71.41,8.99,,
14192,P,2001-11-22,68930,4,66.85,3.01,,
14193,P,2000-05-29,95403,5,91.73,1.41,,
14194,P,2001-04-20,72445,4,4.75,3.00,,
14195,P,2000-11-14,31669,1,70.47,2.27,,
14196,P,2000-08-30,14567,2,3.01,8.22,,
14197,P,2001-11-01,99391,6,56.73,3.29,,
14198,P,2001-06-14,1403,3,78.52,5.97,,
14199,P,2000-11-19,81823,9,74.93,7.16,,
14200,P,2000-06-02,21401,4,40.98,7.15,,
14201,P,2002-06-13,49330,1,89.17,9.77,,
14202,P,2000-01-09,1194,5,85.09,6.63,,
14203,P,2000-01-04,1455,1,71.20,7.31,,
14204,P,2001-08-27,8051,3,28.36,0.05,,
14205,P,2000-11-27,13694,8,66.18,7.19,,
14206,P,2000-10-29,29585,9,53.71,3.93,,
14207,P,2002-07-01,47260,5,82.58,5.03,,
14208,P,2000-05-09,77270,1,4.69,1.19,,
14209,P,2002-07-20,77408,2,2.78,7.78,,
14210,P,2001-09-07,66170,9,5.45,3.42,,
14211,P,2000-02-20,28503,8,98.54,4.97,,
14212,P,2000-08-21,90788,8,64.32,9.38,,
14213,P,2001-06-05,59761,7,66.23,8.07,,
14214,P,2002-08-10,29015,1,40.04,3.84,,
14215,P,2000-07-26,50775,10,19.15,0.94,,
14216,P,2001-05-13,63656,3,43.65,0.03,,
14217,P,2002-07-04,12131,3,57.81,2.50,,
14218,P,2001-12-26,27224,9,50.52,8.17,,
14219,P,2001-07-28,90253,5,59.56,1.49,,
14220,P,2001-05-19,93347,9,75.63,9.60,,
14221,P,2000-02-06,14541,5,96.16,4.87,,
14222,P,2002-02-11,30526,5,77.93,3.79,,
14223,P,2001-10-17,99940,7,8.45,2.45,,
14224,P,2002-01-18,28162,2,83.81,9.92,,
14225,P,2001-08-13,74087,5,80.01,5.81,,
14226,P,2001-09-08,75617,2,73.01,2.39,,
14227,P,2000-05-22,95858,1,61.26,6.68,,
14228,P,2002-03-16,44225,5,98.26,7.47,,
14229,P,2000-08-30,20771,3,63.02,6.28,,
14230,P,2001-12-14,15928,10,8.35,1.78,,
14231,P,2000-02-16,59477,9,82.72,8.53,,
14232,P,2001-03-24,86963,9,89.73,4.02,,
14233,P,2002-09-10,18369,3,10.84,4.68,,
14234,P,2000-06-27,72743,3,18.08,2.30,,
14235,P,2002-02-20,94935,5,25.75,4.25,,
14236,P,2002-03-12,54970,1,49.68,7.71,,
14237,P,2000-07-13,72346,6,74.80,5.48,,
14238,P,2001-11-23,39927,3,36.31,2.82,,
14239,P,2000-04-22,34495,10,77.31,5.70,,
14240,P,2000-04-18,89842,10,9.51,1.18,,
14241,P,2000-07-19,33694,10,51.53,7.31,,
14242,P,2000-08-05,27455,9,68.22,4.55,,
14243,P,2000-11-06,9188,9,73.45,1.40,,
14244,P,2000-11-28,68858,9,74.05,4.89,,
14245,P,2002-05-21,64302,9,72.56,6.57,,
14246,P,2000-03-04,92488,8,18.24,2.46,,
14247,P,2000-04-13,80386,5,81.93,5.39,,
14248,P,2001-08-26,93345,7,55.59,0.18,,
14249,P,2000-04-27,32064,9,44.13,0.96,,
14250,P,2000-04-30,58988,8,43.53,8.98,,
14251,P,2002-03-01,42065,4,10.89,8.91,,
14252,P,2002-08-02,28563,4,78.96,6.09,,
14253,P,2001-03-25,65956,9,2.09,2.61,,
14254,P,2000-04-09,74083,5,15.62,6.12,,
14255,P,2000-12-01,49872,5,94.45,5.19,,
14256,P,2001-09-21,34632,10,43.79,5.16,,
14257,P,2001-03-07,72843,1,62.94,6.41,,
14258,P,2001-08-01,58274,3,81.00,0.46,,
14259,P,2002-08-16,80050,3,86.72,1.22,,
14260,P,2001-07-31,87426,2,85.72,7.41,,
14261,P,2002-08-12,2791,8,87.87,9.78,,
14262,P,2000-10-13,50183,3,3.73,4.85,,
14263,P,2001-01-27,285,1,78.36,2.75,,
14264,P,2000-05-04,9745,3,56.19,5.70,,
14265,P,2002-06-14,78084,6,26.02,2.53,,
14266,P,2002-06-22,88111,9,54.31,0.92,,
14267,P,2001-11-21,74590,6,77.57,5.73,,
14268,P,2001-05-25,84568,4,14.00,1.01,,
14269,P,2000-10-01,15723,9,97.20,9.09,,
14270,P,2001-05-15,51137,9,26.62,2.35,,
14271,P,2002-04-24,59349,10,83.89,5.89,,
14272,P,2002-03-22,59704,4,57.36,9.80,,
14273,P,2002-01-29,36525,6,69.77,4.77,,
14274,P,2001-09-27,50088,5,60.50,4.82,,
14275,P,2001-06-23,57052,2,8.52,4.57,,
14276,P,2000-03-30,24659,4,5.22,9.26,,
14277,P,2000-08-29,30065,8,85.37,9.02,,
14278,P,2002-09-25,9068,9,37.35,7.37,,
14279,P,2001-09-15,98804,6,47.75,6.48,,
14280,P,2000-08-30,12167,6,57.55,1.94,,
14281,P,2001-10-03,77435,4,34.74,2.52,,
14282,P,2001-01-14,49659,1,39.65,8.90,,
14283,P,2002-09-03,60512,4,53.52,6.57,,
14284,P,2000-01-07,4374,5,20.71,6.28,,
14285,P,2001-02-20,35297,9,46.88,9.10,,
14286,P,2001-12-20,28700,1,97.29,1.59,,
14287,P,2001-07-15,21741,3,64.29,6.54,,
14288,P,2000-10-05,4456,5,65.06,3.33,,
14289,P,2002-01-07,9889,2,13.15,1.26,,
14290,P,2000-12-30,60356,7,16.55,4.38,,
14291,P,2002-02-23,12915,7,95.49,4.82,,
14292,P,2002-08-15,20324,6,49.95,9.43,,
14293,P,2000-04-09,2731,10,77.83,1.68,,
14294,P,2000-03-25,58271,9,63.83,3.34,,
14295,P,2002-05-14,75687,10,23.85,4.98,,
14296,P,2002-05-03,9044,4,30.91,0.35,,
14297,P,2000-07-25,35816,1,92.50,0.32,,
14298,P,2000-03-20,52957,8,64.54,0.68,,
14299,P,2001-07-14,85130,10,78.63,5.84,,
14300,P,2001-07-16,35421,3,68.46,1.58,,
14301,P,2002-06-24,87454,4,78.43,3.10,,
14302,P,2002-04-22,87298,9,72.13,2.60,,
14303,P,2002-09-21,24234,5,92.62,2.39,,
14304,P,2000-04-08,40742,5,54.41,9.58,,
14305,P,2000-12-26,69452,10,40.79,6.21,,
14306,P,2001-02-23,88038,8,35.69,4.60,,
14307,P,2000-04-25,70120,3,17.31,1.54,,
14308,P,2001-02-11,77385,10,93.46,4.46,,
14309,P,2002-08-31,97199,10,48.90,0.37,,
14310,P,2001-11-29,84394,7,79.77,0.59,,
14311,P,2000-11-26,32390,3,53.42,9.53,,
14312,P,2000-11-05,66539,2,27.88,3.87,,
14313,P,2000-01-24,57317,1,86.80,3.82,,
14314,P,2000-12-23,43699,9,87.47,1.60,,
14315,P,2000-05-24,32900,8,43.51,3.04,,
14316,P,2002-06-27,5848,4,59.17,9.13,,
14317,P,2001-05-28,77770,7,68.82,0.37,,
14318,P,2001-03-15,81654,2,56.04,7.92,,
14319,P,2000-06-12,43568,4,0.91,4.33,,
14320,P,2001-06-21,15282,8,51.63,1.15,,
14321,P,2000-10-19,31288,10,30.21,0.82,,
14322,P,2001-06-27,41550,10,79.93,9.33,,
14323,P,2001-10-04,95790,5,69.15,2.58,,
14324,P,2002-06-14,91145,2,86.29,6.91,,
14325,P,2002-08-21,59014,7,10.58,4.12,,
14326,P,2001-08-13,94994,8,77.10,1.46,,
14327,P,2000-03-15,97494,9,62.97,9.59,,
14328,P,2001-08-05,72188,5,68.12,0.23,,
14329,P,2000-11-21,7868,5,95.10,2.01,,
