220510,P,2002-04-01,31306,7,52.32,8.79,,
220511,P,2000-05-30,15964,7,13.65,4.82,,
220512,P,2002-01-29,55793,5,88.78,9.08,,
220513,P,2001-02-23,51455,4,65.21,1.36,,
220514,P,2001-01-18,59964,1,27.93,0.12,,
220515,P,2001-10-27,12781,9,52.50,8.76,,
220516,P,2001-02-28,7554,7,21.81,8.44,,
220517,P,2001-07-03,94389,6,14.05,3.13,,
220518,P,2000-09-08,12397,10,63.86,5.72,,
220519,P,2000-11-03,55864,3,35.38,8.55,,
220520,P,2001-11-12,88245,6,40.30,6.67,,
220521,P,2001-10-16,4484,4,27.98,0.14,,
220522,P,2000-01-07,23473,1,3.61,7.33,,
220523,P,2001-09-10,86814,2,8.80,3.23,,
220524,P,2001-12-17,39623,4,40.28,4.36,,
220525,P,2001-08-09,56992,5,24.20,8.57,,
220526,P,2001-04-11,23674,5,88.02,3.58,,
220527,P,2001-07-10,72675,8,64.75,3.78,,
220528,P,2000-07-22,68769,5,9.99,3.50,,
220529,P,2000-05-18,7401,1,23.52,3.18,,
220530,P,2001-04-23,95119,10,30.95,6.25,,
220531,P,2001-07-24,94085,10,80.62,8.18,,
220532,P,2000-01-01,98272,5,88.40,1.87,,
220533,P,2001-12-16,52921,2,25.55,9.95,,
220534,P,2000-12-02,47489,8,28.47,0.09,,
220535,P,2001-05-30,8896,7,4.68,3.34,,
220536,P,2001-12-22,93815,5,19.59,1.32,,
220537,P,2001-04-29,61102,9,69.07,9.25,,
220538,P,2002-02-06,94926,3,55.78,3.40,,
220539,P,2002-08-17,22494,1,70.62,9.00,,
220540,P,2000-07-05,14347,1,29.87,0.44,,
220541,P,2001-06-23,15473,2,82.85,1.52,,
220542,P,2002-08-30,40191,2,41.74,2.56,,
220543,P,2001-03-24,46984,8,99.29,9.16,,
220544,P,2002-02-25,24335,2,20.31,1.29,,
220545,P,2000-04-04,95068,8,80.46,2.90,,
220546,P,2000-12-07,622,1,90.49,9.26,,
220547,P,2002-06-30,11202,4,38.42,3.62,,
220548,P,2001-03-15,66090,10,64.41,4.73,,
220549,P,2001-01-02,4113,6,55.71,5.30,,
220550,P,2000-05-26,32541,3,22.40,2.20,,
220551,P,2002-06-30,70628,4,62.63,1.36,,
220552,P,2000-04-13,19205,4,88.80,8.48,,
220553,P,2001-01-30,94853,8,89.54,6.32,,
220554,P,2002-04-14,89199,4,36.30,3.58,,
220555,P,2000-10-03,41165,4,52.96,2.40,,
220556,P,2001-11-29,31290,9,14.00,4.87,,
220557,P,2000-10-12,96007,6,82.81,5.06,,
220558,P,2000-07-09,2624,3,84.86,9.75,,
220559,P,2000-02-08,44334,2,90.81,1.71,,
220560,P,2000-05-12,92844,8,47.15,8.21,,
220561,P,2002-07-27,89509,1,53.17,5.45,,
220562,P,2002-08-11,24364,3,35.14,3.74,,
220563,P,2001-01-26,40727,2,10.11,5.88,,
220564,P,2000-04-15,97560,3,84.53,3.87,,
220565,P,2002-05-21,4201,8,2.32,6.54,,
220566,P,2000-12-31,64506,2,83.18,1.48,,
